"","Date","ADX","STOCHFK","STOCHFD","STOCHSD","BBandsUp","BbandsDn","BbandsMiddle","PercentB","RSI","SMA","EMA","MACD","Signal"
"15311488","2012-05-25",14.5789279603495,0.229885057471264,0.141762452107283,0.0715798963263486,4.1195501923319,3.15044980766809,3.635,0.243748596880933,42.6474422386693,3.62400000000005,3.42206534329135,-2.98097047692274,-1.79076237339582
"15311487","2012-05-29",14.2952452177629,0.298850574712644,0.241379310344831,0.149425287356324,4.07542692468552,3.14457307531447,3.61,0.342438566735516,45.953096305125,3.61080000000005,3.42178996418584,-2.71364330735591,-1.97533856018784
"15311486","2012-05-30",14.0318255282182,0.379310344827587,0.302681992337168,0.228607918263093,4.02276043843803,3.1505728948953,3.58666666666666,0.408276607947134,49.6026815662837,3.60240000000005,3.43088463562772,-2.30977264958014,-2.0422253780663
"15311485","2012-05-31",13.1317441782717,0.229885057471264,0.302681992337168,0.282247765006388,3.9517201540332,3.16227984596679,3.557,0.32645932998335,43.700780984436,3.58440000000005,3.42143335087736,-2.26996375384892,-2.08777305322283
"15311484","2012-06-01",12.5410303321672,0.183908045977011,0.264367816091957,0.28991060025543,3.88774242679382,3.16792423987283,3.52783333333333,0.2714700698191,42.0431667163844,3.55720000000005,3.40790890409371,-2.30735844639234,-2.13169013185673
"15311483","2012-06-04",11.6572492620633,0.264367816091954,0.226053639846746,0.264367816091956,3.83245833067568,3.17920833599098,3.50583333333333,0.378811071854851,45.9098217058729,3.53480000000005,3.40552105021455,-2.14711679107319,-2.13477546370002
"15311482","2012-06-05",10.8809010677802,0.298850574712644,0.249042145593873,0.246487867177524,3.78365065684378,3.19201600982288,3.48783333333333,0.436052877356263,47.5256158267588,3.51520000000005,3.40745157685261,-1.92679818225592,-2.0931800074112
"15311481","2012-06-06",10.8207787262262,0.367816091954023,0.31034482758621,0.261813537675609,3.76494312065664,3.19605687934335,3.4805,0.57529331916071,50.6977327107249,3.49680000000005,3.41712469993893,-1.5917804926043,-1.99290010444982
"15311480","2012-06-07",11.1301002172332,0.367816091954023,0.3448275862069,0.301404853128993,3.74811997165574,3.20088002834425,3.4745,0.625782728718247,50.6977327107249,3.47800000000005,3.42550807328041,-1.31126658586864,-1.85657340073358
"15311479","2012-06-08",10.943003805005,0.509803921568628,0.415145368492228,0.356772594095111,3.70624566116548,3.21808767216784,3.46216666666666,0.577502231216214,47.3762508334497,3.46000000000005,3.42477366350969,-1.21624646862858,-1.72850801431258
"15311478","2012-06-11",11.0908340262668,0.600000000000001,0.492540004507554,0.417504319735559,3.65615518848526,3.24717814484806,3.45166666666666,0.773038960019797,51.3784919357009,3.44840000000005,3.43347050837506,-0.965089290678589,-1.57582426958578
"15311477","2012-06-12",10.5251737991499,0.436363636363637,0.515389185977425,0.474358186325735,3.61024165830437,3.26975834169562,3.44,0.578320039091121,46.4835259530556,3.43320000000005,3.42900777392505,-0.96644013118421,-1.45394744190547
"15311476","2012-06-13",10.8804012744352,0.452380952380953,0.4962481962482,0.501392462244392,3.62068814303308,3.26497852363358,3.44283333333333,0.904356040683283,52.446777593735,3.42840000000005,3.43980673740171,-0.701054425064795,-1.30336883853733
"15311475","2012-06-14",11.0517816536207,0.404761904761906,0.431168831168835,0.480935404464819,3.62966325444198,3.26333674555802,3.4465,0.773435485113637,51.3269198914964,3.42320000000005,3.44649917241482,-0.531719466268143,-1.1490389640835
"15311474","2012-06-15",11.3364640699118,0.547619047619048,0.468253968253972,0.465223665223668,3.64704383516248,3.26995616483751,3.4585,0.85756494827089,54.4679166755325,3.41680000000005,3.46029928275951,-0.254724104712489,-0.970175992209295
"15311473","2012-06-18",11.6008120278964,0.547619047619048,0.500000000000004,0.466474266474269,3.65339922527348,3.26760077472651,3.4605,0.818387316380325,54.4679166755325,3.40920000000005,3.47225937839157,-0.0354947141188444,-0.783239736591205
"15311472","2012-06-19",12.3075994639849,0.642857142857144,0.579365079365083,0.515873015873019,3.67560630806814,3.27206035859852,3.47383333333333,0.895246192433939,56.6317730750576,3.40680000000005,3.48795812793936,0.227550947555422,-0.58108159976188
"15311471","2012-06-20",12.9639020832099,0.761904761904764,0.650793650793655,0.576719576719579,3.69406075331167,3.29027258002165,3.49216666666666,0.932157283305746,59.2394040755851,3.41480000000005,3.50823037754745,0.543623996891518,-0.3561404804312
"15311470","2012-06-21",12.35236773832,0.342857142857143,0.582539682539686,0.604232804232807,3.67757024692429,3.33742975307571,3.5075,0.644548113370346,50.7031481783677,3.41840000000005,3.50846632720779,0.488983527622233,-0.187115678820514
"15311469","2012-06-22",11.6146454052307,0.264705882352943,0.456489262371619,0.563274198568319,3.67295217278939,3.35704782721061,3.515,0.515827575878525,49.5208788708767,3.42640000000005,3.50600415024675,0.395177362451338,-0.0706570705661434
"15311468","2012-06-25",11.7084274305226,0,0.202521008403364,0.413849984438222,3.66931400314992,3.36468599685007,3.517,0.203463465389941,42.1175460722281,3.42840000000005,3.48520359688052,-0.00220408283695406,-0.0569664730203055
"15311467","2012-06-26",11.7955107397221,0.128205128205128,0.130970336852693,0.263326869209224,3.66957913712267,3.36342086287732,3.5165,0.2936797010554,45.2648034666777,3.43200000000005,3.47384311729645,-0.200460587098072,-0.0856652958358589
