"","Date","ADX","STOCHFK","STOCHFD","STOCHSD","BBandsUp","BbandsDn","BbandsMiddle","PercentB","RSI","SMA","EMA","MACD","Signal"
"8274364","2018-12-28",17.7275268531033,0.0123456790123476,0.0124485596707822,0.0473383743794248,25.4827723327478,24.9725276672522,25.22765,0.41314624206088,48.1405967038483,25.097368,25.0971287697577,0.0545554423074801,0.137660845657461
"8274363","2018-12-31",17.8823845589326,0.182839506172838,0.0650617283950618,0.0351504881788108,25.474169265371,24.972340734629,25.223255,0.5374862438348,54.4417972388761,25.111692,25.1092582671233,0.0800313289606391,0.126134942318097
"8274362","2019-01-02",18.6292968908335,0.281690140845069,0.158958442010085,0.0788229100253097,25.4838116419432,24.9813650247235,25.2325883333333,0.680606251271263,56.5771633184245,25.115848,25.1266904981735,0.11554277131911,0.124016508118299
"8274361","2019-01-03",20.3510242137906,0.473684210526314,0.31273795251474,0.178919374306629,25.5170572809293,25.002786052404,25.2599216666667,1.03164877111771,62.4243803729242,25.132248,25.1631317650837,0.192755494815788,0.137764305457797
"8274360","2019-01-04",22.5982617494115,0.694174757281553,0.483183036217645,0.318293143580823,25.6530494975763,24.9451205024237,25.299085,1.29233228733494,71.5713990451056,25.161728,25.2420475297392,0.363178893207583,0.182847223007754
"8274359","2019-01-07",25.1548321177182,0.609375,0.592411322602622,0.462777437111669,25.7974259418741,24.8844107247926,25.3409183333333,1.20727006653574,72.8734777047684,25.188528,25.3191078591073,0.512463764591065,0.248770531324416
"8274358","2019-01-08",27.7548556872995,0.626830985915492,0.643460247732348,0.573018202184205,25.9463525417628,24.8248241249039,25.3855883333333,1.14300198653875,74.9651132360865,25.215732,25.400573477893,0.657580751482412,0.330532575356016
"8274357","2019-01-09",30.1691632876251,0.704225352112675,0.646810446009389,0.627560672114787,26.0618564560475,24.8083568772859,25.4351066666667,1.03308886415967,76.8813510194112,25.259332,25.4858303475073,0.797514543082944,0.423928968901401
"8274356","2019-01-10",31.7270082299543,0.633802816901409,0.654953051643192,0.64840791512831,26.1363852269023,24.7974947730977,25.46694,0.888177139653082,71.5171969517451,25.300932,25.546386301173,0.866172481138894,0.5123776713489
"8274355","2019-01-11",32.5221944897225,0.563380281690141,0.633802816901408,0.645188771517997,26.1835774644629,24.7883025355371,25.48594,0.811092811173901,66.5190292623887,25.334532,25.5855347943499,0.878572685931434,0.585616674265407
"8274354","2019-01-14",33.2605817309357,0.6056338028169,0.60093896713615,0.62989827856025,26.2364999434893,24.7893800565107,25.51294,0.795110311068728,67.9656420382712,25.368132,25.6274634884366,0.896750507583621,0.64784344092905
"8274353","2019-01-15",32.5913860771121,0.450704225352113,0.539906103286384,0.591549295774647,26.263439060159,24.8017742731743,25.5326066666667,0.673815502885647,58.0599070492241,25.388532,25.6344683566451,0.832213634161949,0.68471747957563
"8274352","2019-01-16",30.4860071009523,0.232394366197184,0.429577464788732,0.523474178403755,26.2656973744361,24.8318492922306,25.5487733333333,0.498530760201995,47.5445957009977,25.400928,25.5992059090924,0.675704265455757,0.682914836751655
"8274351","2019-01-17",28.5310123373753,0.25531914893617,0.312805913495155,0.427429827190091,26.2709987379103,24.8495479287564,25.5602733333333,0.509187795958813,48.8323246743638,25.413328,25.5739784545467,0.55781717142902,0.657895303687128
"8274350","2019-01-18",27.5883010655266,0.135152134601777,0.207621883245043,0.316668420509644,26.275435610505,24.8811110561617,25.5782733333333,0.527535435142224,47.2701976586533,25.409728,25.5454479939405,0.443476219098526,0.615011486769408
"8274349","2019-01-22",26.253642706936,0.0163934426229533,0.135621575386967,0.218683124042388,26.2704686659376,24.8994113340624,25.58494,0.326211984142598,44.2231890562175,25.410128,25.5073882614151,0.317542120930714,0.555517613601669
