"","Date","ADX","STOCHFK","STOCHFD","STOCHSD","BBandsUp","BbandsDn","BbandsMiddle","PercentB","RSI","SMA","EMA","MACD","Signal"
"2370187","2021-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370186","2021-01-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370185","2021-01-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370184","2021-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370183","2021-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370182","2021-01-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370181","2021-01-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370180","2021-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370179","2021-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370178","2021-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370177","2021-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370176","2021-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370175","2021-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370174","2021-01-29",NA,0.044749667700487,NA,NA,NA,NA,NA,NA,NA,NA,78.654,NA,NA
"2370173","2021-02-01",NA,0.0527248560035444,NA,NA,NA,NA,NA,NA,28.5692725626321,NA,77.6601333333333,NA,NA
"2370172","2021-02-02",NA,0.123256972111554,0.0735771652718616,NA,NA,NA,NA,NA,31.433315503254,NA,76.9701155555556,NA,NA
"2370171","2021-02-03",NA,0.247011952191235,0.140997926768778,NA,NA,NA,NA,NA,36.7175904682036,NA,76.7034334814815,NA,NA
"2370170","2021-02-04",NA,0.281314741035856,0.217194555112881,0.14392321571784,NA,NA,NA,NA,38.140669123342,NA,76.5641490172839,NA,NA
"2370169","2021-02-05",NA,0.402851458885941,0.310392717371011,0.222861733084223,NA,NA,NA,NA,39.0539336069658,NA,76.5002624816461,NA,NA
"2370168","2021-02-08",NA,0.231432360742705,0.305199520221501,0.277595597568464,88.9812134096992,68.9162965903008,78.948755,0.324422147786125,35.6190973002697,NA,76.1002274840933,NA,NA
"2370167","2021-02-09",NA,0.602698650674663,0.412327490101103,0.342639909231205,87.8102420806809,69.2544179193191,78.53233,0.522508835844094,44.8186936355386,NA,76.3601971528808,NA,NA
"2370166","2021-02-10",NA,0.524737631184408,0.452956214200592,0.390161074841065,85.9099571584597,70.1180361748737,78.0139966666667,0.550616810171319,43.295818519354,NA,76.4468375324967,NA,NA
"2370165","2021-02-11",NA,0.535982008995502,0.554472763618191,0.473252155973295,85.5168879196652,70.1331054136681,77.8249966666667,0.520042968401721,43.5935170705934,NA,76.5419258614971,NA,NA
"2370164","2021-02-12",NA,0.692183722804189,0.5843011209947,0.530576699604494,84.5903039581057,70.4953560418943,77.54283,0.608348750848771,46.4974845772148,NA,76.8163357466309,NA,NA
"2370163","2021-02-16",NA,0.517727639000806,0.581964456933499,0.57357944718213,83.3193056321968,71.0453543678032,77.18233,0.560100450466994,42.9198116800048,77.292392,76.7654909804134,NA,NA
"2370162","2021-02-17",NA,0.25974025974026,0.489883873848418,0.552049817258872,82.79455875431,70.8706012456899,76.83258,0.284810258550622,38.3216928990544,76.808392,76.3034255163583,-1.44241376112474,NA
"2370161","2021-02-18",NA,0,0.259155966247022,0.443668099009646,82.3449056730441,70.3395876602892,76.3422466666667,0.101655977660415,34.5687246533061,76.123192,75.5096354475105,-1.93517808777542,NA
"2370160","2021-02-19",23.4292097495382,0.109362054681028,0.123034104807096,0.290691314967512,81.6095097116891,70.1779836216442,75.8937466666667,0.209247335790003,37.5173931038618,75.831192,74.9976840545091,-2.16476716272535,NA
"2370159","2021-02-22",24.7870705033873,0,0.0364540182270092,0.139548029760375,81.1202652423637,69.6731080909697,75.3966866666667,0.0855256225991829,34.0439931676323,75.226992,74.1839928472412,-2.62168533176799,NA
"2370158","2021-02-23",27.0882974120527,0,0.0364540182270092,0.0653140470870378,81.5554872991523,67.6478193675143,74.6016533333333,-0.219386364115492,26.5284899967649,74.361392,72.4274604676091,-3.82325777460141,NA
"2370157","2021-02-24",29.225150970099,0.267631947687996,0.089210649229332,0.0540395618944499,81.718823828562,66.767816171438,74.24332,0.0966835945138799,37.3518780953422,73.846192,71.6691324052612,-4.1108365176836,NA
"2370156","2021-02-25",31.7343537089304,0.00887435777674007,0.0921687684882453,0.0726111453148619,82.5976517130934,64.9053216202399,73.7514866666667,-0.0854600993182541,32.3845588041953,73.113992,70.2732480845597,-4.92578738349359,NA
"2370155","2021-02-26",34.0643276807023,0.0368986454927603,0.104468316985832,0.0952825782344695,83.3032748423224,63.3253651576776,73.31432,-0.0159525443873596,33.417313354876,72.359192,69.1434816732851,-5.46327325670406,NA
"2370154","2021-03-01",36.6097073382899,0,0.0152576677565001,0.0706315844101922,84.4381742959116,60.803732370755,72.6209533333333,-0.0828056659973534,29.4385508959539,71.444792,67.5070174501804,-6.42301804994761,-3.65669081398042
"2370153","2021-03-02",38.0897409466154,0.189432485322896,0.0754437102718855,0.0650565650047389,84.7039638185239,59.5856095148094,72.1447866666666,0.130889300261114,37.3277818836835,70.750352,66.7340817901564,-6.55449879846391,-4.23625241087712
"2370152","2021-03-03",39.740522348958,0.0745212323064113,0.0879845725431025,0.0595619835238291,84.925197626666,57.9237090400006,71.4244533333333,0.0888700741676057,34.6952346574856,70.179552,65.6575375514688,-6.96467294754564,-4.78193651821082
"2370151","2021-03-04",41.7169897146029,0,0.0879845725431025,0.0838042851193632,85.5193908169953,55.1429891830046,70.33119,-0.0241302176550246,30.2179851233467,69.487552,63.931199211273,-7.96768444181797,-5.41908610293225
"2370150","2021-03-05",43.8686933249755,0,0.0248404107688037,0.0669365186183359,86.3434293223732,51.6520306776268,68.99773,-0.0548271546242435,26.8168993826111,68.574752,61.7110393164366,-9.41182010098609,-6.21763290254302
"2370149","2021-03-08",45.8667038203214,0.00380359612724756,0.00126786537574911,0.0380309495625515,86.5270642046773,48.6660624619893,67.5965633333333,0.0129580355007933,26.9961560608972,67.629552,59.8015674075784,-10.5028282330904,-7.0746719686525
"2370148","2021-03-09",47.048406832744,0.099298634182355,0.0343674101032008,0.0201585620825842,86.1999648561318,46.6049151438682,66.40244,0.124723121333412,31.2496992355634,66.780352,58.4906917532346,-10.9514805823259,-7.85003369138718
