"","Date","ADX","STOCHFK","STOCHFD","STOCHSD","BBandsUp","BbandsDn","BbandsMiddle","PercentB","RSI","SMA","EMA","MACD","Signal"
"9994072","2016-07-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994071","2016-07-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994070","2016-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994069","2016-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994068","2016-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994067","2016-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994066","2016-08-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994065","2016-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994064","2016-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994063","2016-08-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994062","2016-08-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994061","2016-08-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994060","2016-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994059","2016-08-16",NA,0.35257518147252,NA,NA,NA,NA,NA,NA,NA,NA,18.6742142857143,NA,NA
"9994058","2016-08-17",NA,0.435534047701349,NA,NA,NA,NA,NA,NA,68.884892086331,NA,18.752319047619,NA,NA
"9994057","2016-08-18",NA,0.553059108192188,0.447056112455352,NA,NA,NA,NA,NA,71.9622672872341,NA,18.8653431746032,NA,NA
"9994056","2016-08-19",NA,0.429673154608887,0.472755436834141,NA,NA,NA,NA,NA,66.5424223793421,NA,18.9286307513228,NA,NA
"9994055","2016-08-22",NA,0.361022364217252,0.447918209006109,0.455909919431867,NA,NA,NA,NA,65.7223234288568,NA,18.9781466511464,NA,NA
"9994054","2016-08-23",NA,0.648562300319488,0.479752606381876,0.466808750740709,NA,NA,NA,NA,73.604759739919,NA,19.1410604309935,NA,NA
"9994053","2016-08-24",NA,0.437086092715232,0.482223585750658,0.469964800379547,20.5640385297416,17.792728136925,19.1783833333333,0.784444259790103,63.1747224602926,NA,19.2022523735277,NA,NA
"9994052","2016-08-25",NA,0.460681976339597,0.515443456458106,0.49247321619688,20.63559876903,17.89950123097,19.26755,0.784754712077665,64.5280103708996,NA,19.2752853903907,NA,NA
"9994051","2016-08-26",NA,0.394736842105264,0.430834970386698,0.47616733753182,20.7186944189805,17.9794055810195,19.34905,0.785092243350761,66.0507199773155,NA,19.3612473383386,NA,NA
"9994050","2016-08-29",NA,0,0.285139606148287,0.410472677664363,20.6772376013278,18.1621957320055,19.4197166666667,0.559753809734319,53.0637521167915,NA,19.3157476932268,NA,NA
"9994049","2016-08-30",NA,0.583333333333334,0.326023391812866,0.34733265611595,20.7753019844641,18.2754646822026,19.5253833333333,0.892538879408524,64.2503066796429,NA,19.4536480007966,NA,NA
"9994048","2016-08-31",NA,0.43421052631579,0.339181286549708,0.316781428170287,20.8052202316784,18.4408797683216,19.62305,0.803234669926545,60.2941360672195,19.11156,19.527828267357,NA,NA
"9994047","2016-09-01",NA,0.62719298245614,0.548245614035088,0.40448343079922,20.8025108794689,18.6742557871978,19.7383833333333,0.879786866841611,63.4321686971584,19.20956,19.6507844983761,2.99040708081635,NA
"9994046","2016-09-02",NA,0.557017543859649,0.539473684210526,0.475633528265107,20.7669365761342,18.9068300905324,19.8368833333333,0.820653685483516,61.5279057042806,19.29116,19.7360132319259,2.98646733679619,NA
"9994045","2016-09-06",30.0818629244212,0.298245614035087,0.494152046783625,0.52729044834308,20.6986881359458,19.1083451973875,19.9035166666667,0.623547776123966,54.9741182554146,19.35916,19.7312114676691,2.71023810270921,NA
"9994044","2016-09-07",28.3206961610026,0.640350877192983,0.498538011695906,0.510721247563352,20.8040681396966,19.1319651936367,19.9680166666667,0.943742614700682,60.9032150387223,19.44916,19.8310499386466,2.77693585319991,NA
"9994043","2016-09-08",26.9203746330781,0.787003610108303,0.575200033778791,0.522630030752774,21.0806504039711,19.0370495960289,20.05885,1.15463698265697,65.4286951635473,19.56796,20.0135766134937,3.08224194991022,NA
"9994042","2016-09-09",25.7578980951065,0.451263537906137,0.626206008402474,0.566648017959057,21.133353174572,19.1106801587613,20.1220166666667,0.77586432852553,56.3548736508301,19.65196,20.0477663983612,2.9126180808098,NA
"9994041","2016-09-12",24.6784555955614,0.462093862815885,0.566787003610108,0.589397681930458,21.1660174945237,19.1876825054763,20.17685,0.712207067554739,56.5641371176548,19.73276,20.0813975452464,2.75804795950934,NA
"9994040","2016-09-13",24.0623207635035,0.357400722021661,0.423586040914561,0.538859684309048,21.1784527521236,19.2002805812098,20.1893666666667,0.559297164182539,53.8750387863068,19.79612,20.0718778725469,2.49024224553009,NA
"9994039","2016-09-14",23.6857151772166,0.303249097472924,0.37424789410349,0.454873646209386,21.1389486527374,19.3161180139293,20.2275333333333,0.433692870805762,52.4851504580946,19.81932,20.0436274895406,2.19256883179975,2.76664082678676
"9994038","2016-09-15",23.1041611998353,0.364620938628159,0.341756919374248,0.379863618130766,21.11318375009,19.41821624991,20.2657,0.496637103661638,53.9355917477167,19.84572,20.0418104909352,2.00213368332038,2.61373939809349
"9994037","2016-09-16",22.8862231296297,0.28158844765343,0.316486161251504,0.344163658243081,21.0973061801642,19.4619604865025,20.2796333333333,0.308623541872724,51.6388561202034,19.86732,20.0095690921438,1.73858083274241,2.43870768502327
"9994036","2016-09-19",22.1416568779759,0.0956937799043059,0.247301055395298,0.30184804534035,21.0580886585159,19.5591780081508,20.3086333333333,0.376376887471663,52.5842547909024,19.89192,19.994959879858,1.55225221458608,2.26141659093583
"9994035","2016-09-20",21.0645560252192,0.0693779904306218,0.148886739329452,0.237557985325418,21.0546960727431,19.5812372605902,20.3179666666667,0.388267434436947,51.982358351264,19.9002,19.9749652292103,1.36667701190187,2.08246867512904
"9994034","2016-09-21",19.6883909609466,0.168899521531101,0.111323763955343,0.169170519560031,21.0504669295144,19.5793997371522,20.3149333333333,0.529728984209828,54.1211284648922,19.94152,19.9853698653156,1.2888471034713,1.92374436079749
"9994033","2016-09-22",18.6142753605787,0.114832535885168,0.117703349282297,0.125971284189031,21.0497122660606,19.6134877339394,20.3316,0.477997869209677,52.7465882627158,19.96872,19.9793205499402,1.16801274687837,1.77259803801367
"9994032","2016-09-23",18.4698303402519,0.370535714285715,0.218089257233995,0.149038790157211,21.1406542771079,19.6178790562255,20.3792666666667,0.907632935459541,58.6514429334423,20.00592,20.0527444766148,1.29520837525132,1.6771201054612
"9994031","2016-09-26",18.148081136044,0.295794392523364,0.260387547564749,0.198726718027013,21.2062189215903,19.631514411743,20.4188666666667,0.819509679553867,57.3818771752903,20.04964,20.1034452130662,1.34060508908191,1.60981710218534
"9994030","2016-09-27",18.3178793354305,0.473251028806584,0.379860378538554,0.286112394445766,21.3008087248972,19.7175912751028,20.5092,1.04791378580329,62.0917938635515,20.11564,20.2163191846573,1.56451434858993,1.60075655146626
"9994029","2016-09-28",18.7189042975296,0.727969348659003,0.49900492332965,0.379750949810984,21.5875397621601,19.5738602378399,20.5807,1.17337759076851,67.6731277001213,20.17564,20.4141432933697,2.01321029451069,1.68324730007515
"9994028","2016-09-29",17.3846369374896,0.369731800766284,0.52365072607729,0.467505342648498,21.6757919284698,19.5816080715302,20.6287,0.820554471745858,56.5040057136723,20.22224,20.4609241875871,1.97315673506961,1.74122918707404
"9994027","2016-09-30",16.5596480554961,0.371929824561403,0.489876991328897,0.504177546911945,21.7804912696634,19.5679087303367,20.6742,0.853644057457297,57.2755763228387,20.26664,20.5141342959088,1.95566817591717,1.78411698484267
"9994026","2016-10-03",15.9129482003206,0.632764505119454,0.45814204348238,0.490556586962855,21.9964014348778,19.5099318984556,20.7531666666667,1.00654149650766,63.157940325321,20.336,20.6661163897876,2.22568300593409,1.87243018906095
"9994025","2016-10-04",15.6079463075988,0.713371721049265,0.572688683576707,0.506902572795994,22.2455698942732,19.4836301057268,20.8646,1.03008638086104,65.5750742837873,20.4564,20.8479675378159,2.55173300624991,2.00829075249874
"9994024","2016-10-05",15.1123705926698,0.423864363403711,0.590000196524143,0.540276974527743,22.308303040222,19.4985636264447,20.9034333333333,0.70757559596933,56.0441968303559,20.4874,20.8849051994405,2.42930214659216,2.09249303131743
"9994023","2016-10-06",14.7427257346328,0.394352482960078,0.510529522471018,0.557739467523956,22.2948308048257,19.5000358618409,20.8974333333333,0.635692722031447,55.4211522736393,20.5294,20.9082511728484,2.2806140955667,2.13011724416728
