"","Date","ADX","STOCHFK","STOCHFD","STOCHSD","BBandsUp","BbandsDn","BbandsMiddle","PercentB","RSI","SMA","EMA","MACD","Signal"
"7724530","2018-10-22",52.0148569526296,0.0642201834862372,0.113149847094803,0.194189602446487,21.5501517193026,19.1268482806974,20.3385,0.177368784743133,35.2707394437651,20.4272,19.9558703806932,-2.38725923695831,-2.22439539099135
"7724529","2018-10-23",53.1274423758228,0,0.0871559633027545,0.137104994903164,21.5151930693575,18.9828069306425,20.249,0.0897150185290353,32.4711896036446,20.3316,19.8430876632674,-2.52246663183761,-2.2840096391606
"7724528","2018-10-24",53.7381634354743,0.0952380952380953,0.0531527595747802,0.0844861899907809,21.5041366857491,18.8728633142509,20.1885,0.181332996760212,35.5124672410116,20.254,19.7666759748318,-2.53739676306437,-2.33468706394136
"7724527","2018-10-25",54.3052615622935,0.121621621621621,0.072286572286575,0.0708650983880381,21.4674534733968,18.7778798599365,20.1226666666667,0.212717784410236,35.9010758398915,20.1732,19.7031191781875,-2.51338159839648,-2.37042597083238
"7724526","2018-10-26",55.1222438501308,0,0.072286572286575,0.0659086347159783,21.398075846989,18.6662574863443,20.0321666666667,0.156333910461103,32.8133424039886,20.0848,19.6093699544292,-2.58496178806206,-2.41333313427832
"7724525","2018-10-29",55.8808702602655,0.0359712230215832,0.0525309482144043,0.0657013642625196,21.2405938326667,18.6167395006666,19.9286666666667,0.191801996473546,33.8694093000173,19.9972,19.5347872938386,-2.59300977155782,-2.44926846173422
"7724524","2018-10-30",56.7941998657649,0,0.0119904076738638,0.0456026427249492,21.0059709401158,18.6076957265509,19.8068333333333,0.138559691385539,31.5216443361582,19.9184,19.4408156546601,-2.6614310187176,-2.49170097313089
"7724523","2018-10-31",56.5441298263237,0.197080291970805,0.0776838383307988,0.0474017314063572,20.7149960918141,18.6893372415192,19.7021666666667,0.252097118133406,37.2688411761799,19.8668,19.3953735673721,-2.57531622077756,-2.50842402266023
"7724522","2018-11-01",55.6789809277156,0.379562043795622,0.192214111922145,0.0939627859756042,20.4784148352077,18.7759184981256,19.6271666666667,0.376358030607705,42.1132711744858,19.8168,19.3893237583892,-2.3760425134169,-2.48194772081156
"7724521","2018-11-02",53.8016096251674,0.467153284671533,0.347931873479323,0.205943274577424,20.3318494741341,18.8311505258659,19.5815,0.505664027425232,44.3353761604952,19.762,19.400080590604,-2.14345453031316,-2.41424908271188
"7724520","2018-11-05",52.0583362728013,0.552238805970149,0.466318044812438,0.335488010071304,20.2476895859505,18.8563104140495,19.552,0.53928955368218,46.1891586901204,19.7008,19.4227365118568,-1.89561037320973,-2.31052134081145
"7724519","2018-11-06",50.16877366662,0.653543307086614,0.557645132576101,0.457298350289289,20.1563741065325,18.8952925601341,19.5258333333333,0.630179263296273,47.871754515232,19.6328,19.4543716436092,-1.64281217489434,-2.17697950762803
"7724518","2018-11-07",47.25240786097,0.704000000000002,0.636594037685591,0.553519071691378,20.1597221612472,18.8942778387528,19.527,0.742075710395146,48.8290492913147,19.5724,19.4884554244613,-1.40550269387336,-2.0226841448771
"7724517","2018-11-08",44.3512276951781,0.832061068702291,0.729868125262972,0.641369098508223,20.2173768110793,18.8916231889207,19.5545,0.831006701395112,52.7534776225968,19.5408,19.5459947011998,-1.11780024901181,-1.84170736570404
"7724516","2018-11-09",41.6867428854135,0.82442748091603,0.786829516539444,0.717763893162671,20.2570649559525,18.8872683773808,19.5721666666667,0.775831710521076,52.5468136888477,19.5228,19.5945287410398,-0.883910101361962,-1.65014791283562
"7724515","2018-11-12",39.7895601362879,0.67175572519084,0.77608142493639,0.764259688912937,20.2327985911734,18.8952014088266,19.564,0.691387962967186,48.4580309095604,19.5112,19.6099249089012,-0.771963642185558,-1.47451105870561
"7724514","2018-11-13",38.1392788508092,0.641221374045803,0.712468193384228,0.758459711620022,20.1834959754903,18.9135040245097,19.5485,0.663911799996798,47.6592828170839,19.4928,19.6179349210477,-0.691695444481999,-1.31794793586089
"7724513","2018-11-14",37.2384136771071,0.458015267175573,0.590330788804075,0.692960135708232,20.1082498992557,18.936416767411,19.5223333333333,0.532143370624263,43.0718135921456,19.4892,19.5928769315747,-0.718492858112574,-1.19805692031123
"7724512","2018-11-15",36.7120013139115,0.3587786259542,0.486005089058528,0.596268023748945,20.0944963953598,18.9231702713069,19.5088333333333,0.392856483414077,40.7819458523175,19.4908,19.5538266740314,-0.784461915990375,-1.11533791944706
